stop_I;lat;lon;name
FI0280_600;43.7803065531608;11.2011275713688;Massa Bassi
FI0281_600;43.7809456341696;11.1985647151343;Massa Sansepolcro
FI0282_600;43.7925669462074;11.1982109753776;Indiano Cascine
FI0289_600;43.7835955055209;11.2650126154346;Giacomini
FI0290_600;43.7969174875119;11.2278592508719;Del Prete Piccagli
FI0291_600;43.7982474127466;11.2321427630148;Magellano Dei
FI0292_600;43.8001947590185;11.233027953738;Magellano Panciatichi
FI0293_600;43.802279402188;11.2308400601518;Panciatichi Tre Pietre
FI0296_600;43.8025466773677;11.2302194998549;Piazza Mattei
FI0297_600;43.8015654811414;11.2314365862152;Panciatichi Pancaldo
FI0298_600;43.7998111012396;11.23275261453;Campo Sportivo Rifredi
FI0299_600;43.7977732881207;11.2315253466853;Magellano Caciolle
FI0300_600;43.7972145209723;11.227632566619;Del Prete Barsanti
FI0301_600;43.7779812094309;11.230958088025;T1 Cascine - Carlo Monni
FI0306_600;43.7836427134784;11.2769041840849;Marconi Caselli
FI0307_600;43.7942383590921;11.2100445494023;Baracca Allori
FI0309_600;43.7926003005048;11.1978812723902;Indiano Peretola
FI0310_600;43.7828155166171;11.187456629623;Sarti Canova
FI0316_600;43.7727516026911;11.2144572886603;Cigoli
FI0317_600;43.7703920210625;11.2158844264568;Sant'Angelo
FI0319_600;43.7704599148786;11.2806001442797;Scipione Ammirato
FI0320_600;43.7723483300217;11.2784603050196;Landucci Fra' Paolo Sarpi
FI0321_600;43.7729919633939;11.2748519784591;Oberdan Bovio
FI0322_600;43.775066842507;11.2717062589828;Segni
FI0323_600;43.7732216579462;11.2688661864976;Mattonaia
FI0325_600;43.7747973380932;11.2648744900895;Colonna Liceo Castelnuovo
FI0326_600;43.7760677004227;11.2622087516669;Colonna Museo Archeologico
FI0329_600;43.7725947598991;11.260618084959;Sant'Egidio
FI0331_600;43.7698895935426;11.246449837508;Pescaia Di Santa Rosa
FI0332_600;43.7716577981182;11.2414579226995;Soderini Torrino Santa Rosa
FI0333_600;43.7726219667007;11.2384327436246;Lungarno Di Santa Rosa
FI0334_600;43.7734284284239;11.2354109091232;Santa Maria Al Pignone
FI0335_600;43.7678986989004;11.2981075767956;Aretina De Nicola
FI0336_600;43.7722289124748;11.2215820094544;Pollaiolo Ammannati
FI0337_600;43.7716030073725;11.2179714830451;Pollaiolo Cortona
FI0338_600;43.7703248175775;11.2121531551566;Pier Della Francesca Pisana
FI0339_600;43.7701301917682;11.2147612109572;Pisana Legnaia
FI0340_600;43.7701167749461;11.2166135161678;Pisana Sant'Angelo
FI0341_600;43.7708056387856;11.2210124363628;Pisana Fra' Diamante
FI0342_600;43.7657203716296;11.2139663770544;Filarete Guido Da Siena
FI0343_600;43.7619090900334;11.2167615078966;Cimitero Di Soffiano
FI0344_600;43.7659954531094;11.2176554735117;Matteo Di Giovanni
FI0346_600;43.7706666452566;11.2392015469603;Porta San Frediano
FI0347_600;43.7698185824956;11.2434429567561;San Frediano Cestello
FI0348_600;43.7691938291546;11.2458898505011;San Frediano Serragli
FI0349_600;43.7688719950556;11.2395818330093;Ariosto Dell'Orto
FI0352_600;43.7769994071891;11.2605200508754;Santissima Annunziata
FI0353_600;43.7743515787825;11.2655054531376;Colonna Liceo Michelangiolo
FI0354_600;43.7730092123137;11.268324817457;Niccolini
FI0355_600;43.7724618619707;11.2704971221128;Leopardi Gramsci
FI0356_600;43.77457293671;11.2727732202745;Mazzini Bovio
FI0357_600;43.7723039494847;11.2750402157842;Oberdan Campanella
FI0358_600;43.7722113988377;11.278554502933;Landucci Da Bisticci
FI0359_600;43.7703462539417;11.280881586761;Villa Arrivabene
FI0360_600;43.7854715584595;11.2702875627216;Mille Passavanti
FI0361_600;43.7844084464428;11.2757526570469;Volta Galvani
FI0362_600;43.7860190273518;11.2809961631612;Volta Ferraris
FI0363_600;43.7869501007558;11.283514068865;Piazza Edison
FI0364_600;43.7882299147657;11.2856989149804;Di San Domenico Edison
FI0365_600;43.7906595671693;11.2870525511212;Di San Domenico Palmerino
FI0366_600;43.792911031024;11.2868577619187;Di San Domenico Frullino
FI0367_600;43.795275034206;11.2841279764655;Di San Domenico Curvone
FI0368_600;43.7966629111694;11.2863110542989;Di San Domenico Colline
FI0369_600;43.7990789312877;11.2852565156339;Di San Domenico Presidio Asl
FI0370_600;43.8006921102872;11.2854034959317;Di San Domenico Istituto Europeo
FI0381_600;43.7988757368726;11.2850623108632;Di San Domenico Piazzuola
FI0382_600;43.7962552991429;11.2864337873475;Di San Domenico Camerata
FI0383_600;43.7954890725349;11.2838429784857;Di San Domenico Da Todi
FI0384_600;43.7925976732483;11.2867696784809;Di San Domenico Donati
FI0385_600;43.7902117739569;11.2867687695457;Di San Domenico Gianni
FI0386_600;43.786675548597;11.282385101724;Edison Volta
FI0387_600;43.785767659045;11.2802516256753;Volta Cocchi
FI0388_600;43.7848970287357;11.2781168963687;Volta Aldini
FI0389_600;43.785258861083;11.2730601843428;Volta Piazzuola
FI0390_600;43.7866842786388;11.2697462660652;Volta Cure
FI0392_600;43.7570612626066;11.2972981621057;Europa Romania
FI0393_600;43.7569000273543;11.2943449396395;Europa Turchia
FI0394_600;43.7566552915059;11.288654537118;Giannotti Piazza Bartali
FI0395_600;43.7583143987715;11.2866792317936;Giannotti Traversari
FI0396_600;43.7604108800127;11.2847120235332;Giannotti Bocchi
FI0397_600;43.7617498005244;11.2834912256417;Giannotti Gavinana
FI0398_600;43.7625896747634;11.2790804492457;Salutati Bruni
FI0399_600;43.7628727506687;11.2752680366089;Baldovini
FI0400_600;43.7636101913664;11.2723703575094;Orsini Ferrucci
FI0401_600;43.7671457558825;11.2713799074344;Amendola Arnolfo
FI0402_600;43.7696843196708;11.2711747307622;Amendola Gioberti
FI0403_600;43.7718007708403;11.2711430388892;Gramsci Beccaria
FI0404_600;43.7742355003625;11.2709525511309;Gramsci Segni
FI0405_600;43.7763316493369;11.2692239723498;Gramsci Donatello
FI0406_600;43.7788423573216;11.2667662435615;Matteotti Artisti
FI0407_600;43.7817347007257;11.2641842882903;Matteotti Valori
FI0414_600;43.7945916818757;11.2399786203772;Piazza Dalmazia
FI0423_600;43.7822633568582;11.2634042628856;Matteotti Lamarmora
FI0424_600;43.778683516576;11.2668897211631;Matteotti Borgo Pinti
FI0425_600;43.7768010898489;11.2682538792704;Piazzale Donatello
FI0426_600;43.7740457054008;11.2709888537085;Gramsci Mattonaia
FI0427_600;43.7715313997407;11.2708796858592;Gramsci Porta Alla Croce
FI0428_600;43.7689117090518;11.2697306741294;Giovine Italia
FI0429_600;43.7658950470006;11.2704349542077;Pecori Giraldi
FI0430_600;43.7634613975267;11.2726085254771;Orsini Michelangiolo
FI0431_600;43.7622762134036;11.2749317407164;Salutati Cecchi
FI0432_600;43.762443649011;11.2798559906206;Salutati Ripoli
FI0433_600;43.7624079691736;11.2820938549993;Salutati Gavinana
FI0435_600;43.7752299319998;11.2203654918536;Torcicoda Tigli
FI0436_600;43.7758916486698;11.2175864448958;Torcicoda Acacie
FI0437_600;43.7766049410704;11.2160906544084;Torcicoda Magnolie
FI0438_600;43.7780669149268;11.2131282942287;Torcicoda Platani
FI0439_600;43.7785031443181;11.211291269682;Modigliani Torcicoda
FI0440_600;43.7792906411074;11.2068840870104;Modigliani Ciseri
FI0441_600;43.7835169642367;11.1889098628475;Canova Argin Grosso
FI0442_600;43.7839543367057;11.1928636860807;Argin Grosso Canova
FI0443_600;43.7833946031968;11.1962234261303;Argin Grosso S.M. A Cintoia
FI0444_600;43.782679142615;11.2004178351518;Argin Grosso Assisi
FI0445_600;43.7821865413198;11.203553107464;Argin Grosso Fedi
FI0446_600;43.7817770198063;11.2068109321024;Argin Grosso Ciseri
FI0447_600;43.7802648282802;11.2105159424771;Torcicoda Argin Grosso
FI0448_600;43.7779058577369;11.2133087424558;Torcicoda Sernesi
FI0449_600;43.7766600850156;11.2158006847652;Torcicoda Gerani
FI0450_600;43.7755161272536;11.2183786715828;Torcicoda Ginestre
FI0451_600;43.7751662925537;11.2206287316167;Torcicoda Azalee
FI0453_600;43.779972345352;11.2538223860235;Indipendenza Xxvii Aprile
FI0454_600;43.7828579882902;11.263838356092;Fra' Bartolommeo Capponi
FI0455_600;43.782828648701;11.2664531524973;Savonarola Giacomini
FI0456_600;43.7802836208954;11.2687987832758;Conti
FI0457_600;43.7820543280816;11.2709876776928;Vasari
FI0458_600;43.7802521517456;11.2758123861608;Campo D'Arrigo Sette Santi
FI0461_600;43.7759950817178;11.2817001613765;Malta Toti
FI0462_600;43.7749037063464;11.2837263618341;Malta Fanti
FI0463_600;43.7767563869252;11.2863038183916;Fanti Cialdini
FI0464_600;43.7798630851692;11.2968263227139;D'Annunzio Papini
FI0465_600;43.7811918106937;11.2996997025547;D'Annunzio Da Maiano
FI0466_600;43.7809450006058;11.3032358214478;D'Annunzio Centro Tecnico
FI0467_600;43.7815739027596;11.3084317102577;D'Annunzio Ponte A Mensola
FI0468_600;43.7813305005876;11.3158532374479;D'Annunzio Dei Ceci
FI0469_600;43.7801942946054;11.3183151680371;D'Annunzio Buonarroti
FI0470_600;43.7814024897613;11.320003829007;D'Annunzio Buontalenti
FI0471_600;43.7829906842944;11.3216000267006;Settignano
FI0472_600;43.7810707683183;11.319712885035;D'Annunzio Mosca
FI0473_600;43.7806467721647;11.3177579296259;D'Annunzio Scuole
FI0474_600;43.7807726236357;11.3142149848055;D'Annunzio Mezzaratta
FI0475_600;43.781344140462;11.3073262023918;D'Annunzio Poggio Gherardo
FI0476_600;43.7809878194264;11.3031215870986;D'Annunzio Del Ninfale
FI0477_600;43.7812638763551;11.2999214258356;D'Annunzio Pirandello
FI0478_600;43.7794883295422;11.2962770131722;D'Annunzio Fontebuoni
FI0479_600;43.7765536762346;11.293496834336;D'Annunzio Falcucci
FI0480_600;43.7764995280593;11.2858668906431;Fanti Piscina Costoli
FI0481_600;43.7750765644115;11.2840870697867;Malta Costoli
FI0482_600;43.7763261883549;11.2809944256434;Malta Puccioni
FI0483_600;43.7782103497338;11.2788740550832;Fanti Stadio Ridolfi
FI0485_600;43.7809661007779;11.2684112547055;Ficino
FI0486_600;43.7824316570355;11.2671760012628;Savonarola Della Mirandola
FI0487_600;43.7828093291293;11.2635677830935;Fra' Bartolommeo Matteotti
FI0489_600;43.779266306332;11.254013312702;Indipendenza Nazionale
FI0491_600;43.7839054394249;11.2887621139545;Bronzetti
FI0492_600;43.7846316158978;11.2855850394918;Nicolodi
FI0493_600;43.7845374237834;11.2826004154963;Baldesi
FI0494_600;43.7839773145198;11.2795390570072;Marconi Mossotti
FI0495_600;43.7693685742629;11.2466185555951;Piazza Sauro
FI0496_600;43.76739230834;11.2454501907251;Serragli Santa Monaca
FI0497_600;43.7653907074199;11.2442990092337;Serragli Campuccio
FI0499_600;43.7612043544494;11.2420558573497;Calza Serragli
FI0500_600;43.7573052714851;11.2433905388676;Imperiale Farinata Uberti
FI0501_600;43.7522415472568;11.24421835959;Gelsomino Magalotti
FI0503_600;43.7503414018838;11.2391915949395;Gelsomino Due Strade
FI0504_600;43.7498257524338;11.2356388575812;Due Strade Senese
FI0507_600;43.7503633115043;11.2396814645327;Gelsomino Grecchi
FI0508_600;43.7520441331609;11.2441845849762;Gelsomino Poggio Imperiale
FI0510_600;43.7578807923142;11.24314671925;Imperiale Da Castiglione
FI0511_600;43.7611034650295;11.2422593341773;Calza Romana
FI0512_600;43.7634120485401;11.2448224519294;Romana Boboli
FI0513_600;43.7649857264566;11.2478971089352;Piazza San Felice
FI0515_600;43.7832724845678;11.2758291544166;Marconi Dupre'
FI0516_600;43.7837195597949;11.2782430345899;Marconi Carnesecchi
FI0517_600;43.7842066521429;11.2818064519026;Marconi San Gervasio
FI0518_600;43.7834244121964;11.2842310585618;Gasperi Antonelli
FI0519_600;43.7826355408399;11.2876588334993;Cento Stelle Calatafimi
FI0520_600;43.7899166823476;11.168229228685;Lazio Liguria
FI0522_600;43.7737823543247;11.2420084776323;Curtatone
FI0523_600;43.7727122641004;11.2298298846813;Giovanni Della Casa
FI0524_600;43.7711270659084;11.233158656918;Sanzio
FI0525_600;43.7687025310067;11.2369726414746;Aleardi Burchiello
FI0526_600;43.767051625756;11.2401257540836;Pratolini
FI0527_600;43.7632804314225;11.2409788047893;Petrarca Monti
FI0528_600;43.7607250947067;11.2414631985213;Porta Romana
FI0529_600;43.7589773057593;11.2475959554925;Machiavelli Michele Di Lando
FI0530_600;43.7566842234963;11.2477274603971;Machiavelli Da Castiglione
FI0531_600;43.7560697845989;11.2504550788664;Galileo Torricelli
FI0532_600;43.7548604419102;11.2513684737841;Galileo San Leonardo
FI0533_600;43.7573022886067;11.2574318559159;Galileo Giramontino
FI0534_600;43.7580958532179;11.2612379846821;Galileo Passo All'Erta
FI0535_600;43.7602726319527;11.2640700195822;Galileo San Miniato
FI0536_600;43.7623390291823;11.2652008215166;Piazzale San Miniato
FI0537_600;43.7613020424098;11.2682300670538;Michelangiolo San Miniato
FI0538_600;43.7585978380324;11.269068830257;Michelangiolo Di Gattaia
FI0539_600;43.757675705199;11.2710711543227;Michelangiolo Palagi
FI0540_600;43.7629860917533;11.2722877134438;Michelangiolo Ferrucci
FI0541_600;43.7646715698063;11.2674381160309;Cellini Fornace
FI0542_600;43.7650562388078;11.2634771610261;Serristori Terrazza Marasco
FI0543_600;43.765527598752;11.2587677970181;Serristori Grazie
FI0544_600;43.7668140744476;11.2599577268762;Lungarno Alle Grazie
FI0545_600;43.766476423547;11.2640510436996;Zecca Vecchia Cavalleggeri
FI0546_600;43.7662298892163;11.26785574054;Piazza Piave
FI0548_600;43.7759643327858;11.2748043606531;Mazzini Masaccio
FI0549_600;43.7774487253555;11.2762061478193;Campo Marte Fs
FI0550_600;43.7791545841527;11.2726035725878;Masaccio Giambologna
FI0551_600;43.7817307787871;11.270052729243;Masaccio Artisti
FI0552_600;43.7842990313636;11.2674455093638;Masaccio Botticelli
FI0553_600;43.7863695256518;11.2654187857461;Pascoli Mafalda Di Savoia
FI0554_600;43.7862390685388;11.2614244063696;Venti Settembre Orticoltura
FI0555_600;43.7865754600316;11.2591117145146;Puccinotti
FI0556_600;43.7852554413809;11.2559736559302;Ruffini
FI0557_600;43.7840207936997;11.2565134130034;Poliziano
FI0558_600;43.7822827190473;11.2564002493822;Santa Caterina D'Alessandria
FI0561_600;43.7849919212385;11.2565793394752;Venti Settembre Ruffini
FI0562_600;43.7862123090298;11.2613116711126;Venti Settembre Ponte Rosso
FI0565_600;43.7804887648864;11.2675359236396;Della Robbia Artisti
FI0566_600;43.7792321865024;11.2687311698441;Della Robbia La Farina
FI0567_600;43.7786129501704;11.2729014692518;Masaccio La Farina
FI0568_600;43.7761356583988;11.2750038299392;Mazzini Repetti
FI0570_600;43.7666251925469;11.2635860464803;Zecca Vecchia Nazionale
FI0571_600;43.7675762072;11.25989015008;Corso Dei Tintori
FI0572_600;43.7653928980993;11.2592053126384;Serristori Demidoff
FI0573_600;43.7650173627037;11.2629399351108;Serristori Piazza Poggi
FI0574_600;43.7631163123341;11.2718516279967;Michelangiolo Bastioni
FI0575_600;43.7574267310293;11.2706875252424;Michelangiolo Pietro Tacca
FI0576_600;43.7588080582965;11.2693640400046;Michelangiolo Campo Assi
FI0577_600;43.7613733989613;11.2689439608263;Michelangiolo Camping
FI0578_600;43.7625522620161;11.2648905344052;Piazzale Il David
FI0579_600;43.7597469885696;11.2631076453607;Galileo Monte Alle Croci
FI0580_600;43.7578657963198;11.2604426983373;Galileo Erta Canina
FI0581_600;43.7571668449664;11.2571326757834;Galileo Carraia
FI0582_600;43.7549539088079;11.252107943084;Galileo Forte Di Belvedere
FI0583_600;43.7558263345761;11.2504411062583;Galileo Machiavelli
FI0584_600;43.7568717296178;11.2482189298627;Machiavelli Via Del Tivoli
FI0585_600;43.7592200390575;11.2480261591948;Machiavelli Bobolino
FI0586_600;43.761269453402;11.2413711066276;Petrarca Porta Romana
FI0587_600;43.7641020849454;11.24108931085;Petrarca Casone
FI0588_600;43.7669868462642;11.2404448017641;Piazza Tasso
FI0589_600;43.7696186483454;11.2352472004367;Aleardi Monte Oliveto
FI0590_600;43.7819176458238;11.2375354651991;Porte Nuove Marcello
FI0591_600;43.7708429424297;11.2421481035623;Sant'Onofrio
FI0594_600;43.7674564641679;11.3093218377653;Ripa Rocca Tedalda
FI0596_600;43.7694329716396;11.3235181396331;Aretina Loretino
FI0597_600;43.7687890742302;11.3188729642292;Rocca Tedalda Cappugi
FI0598_600;43.7687142438158;11.3172362959869;Rocca Tedalda Spadaro
FI0599_600;43.7680348751683;11.3112170225747;Rocca Tedalda Stradone
FI0600_600;43.767869829876;11.3073561248598;Rocca Tedalda Ripa
FI0601_600;43.767768787003;11.3034402445854;Rocca Tedalda Aretina
FI0602_600;43.7678817149326;11.2996226523802;Aretina Gignoro
FI0603_600;43.7682056743219;11.296497997052;Aretina Casaccia
FI0604_600;43.7685974883233;11.2917825062413;Aretina Mari
FI0605_600;43.7687002279739;11.2865251726858;Bellariva
FI0606_600;43.768165929619;11.2847852582281;Lanza Madonnone
FI0607_600;43.7682481981617;11.2814753275339;Lanza De Sanctis
FI0608_600;43.7678065124627;11.2768574973013;Beato Angelico Ghirlandaio
FI0609_600;43.7684089865976;11.2716948521421;Beato Angelico Amendola
FI0610_600;43.7685762627879;11.2703003645245;Duca Degli Abruzzi
FI0611_600;43.7699514275235;11.2659530418909;Agnolo
FI0612_600;43.771315974363;11.2624746014277;Salvemini
FI0613_600;43.7735033235523;11.2590650117511;Santa Maria Nuova
FI0614_600;43.7747258142439;11.2562223931773;Pucci Duomo
FI0616_600;43.785245787258;11.2468700724061;Romito Baldinucci
FI0617_600;43.7874180474102;11.2465180517904;Bonaini Romito
FI0618_600;43.7899728067573;11.245257517859;Milanesi
FI0622_600;43.8054696747157;11.2419516660863;Gore
FI0624_600;43.8052210763229;11.2486446332195;Pieraccini Parcheggio
FI0625_600;43.8074280367143;11.25018831188;Pieraccini Monna Tessa
FI0626_600;43.8100908436153;11.2503007006774;Ospedale Pediatrico Meyer
FI0627_600;43.8110725933793;11.2500531759156;Pieraccini Careggi
FI0628_600;43.8078612584636;11.2434972943889;Niccolo' Da Tolentino
FI0629_600;43.8130525008707;11.2510103172118;Piazza Giovanni Meyer
FI0630_600;43.8106534453615;11.2498493850892;Pieraccini Oblate
FI0631_600;43.8096059359873;11.2504643135358;Pieraccini Cosimo Il Vecchio
FI0632_600;43.807333355463;11.2499671302939;Pieraccini Piastra
FI0633_600;43.8047575767483;11.248178144748;Pieraccini Pronto Soccorso
FI0634_600;43.7931977946079;11.2417303893468;Corridoni Pisacane
FI0636_600;43.7875936615477;11.2452535533555;Romito Richa
FI0637_600;43.7846774149277;11.2471346678954;Romito Cosseria
FI0639_600;43.7718697587667;11.2578976812361;Proconsolo
FI0640_600;43.7706228624081;11.2581209833612;Ghibellina Bargello
FI0641_600;43.7700541120262;11.2625211877614;Ghibellina Pepi
FI0646_600;43.7672195165499;11.273103404278;Arnolfo Cimabue
FI0647_600;43.7669706404728;11.275202915908;Arnolfo Orcagna
FI0648_600;43.7669538595428;11.2825343095204;Sella De Sanctis
FI0649_600;43.7671133177919;11.2851955352846;Sella Bellariva
FI0650_600;43.7686359105879;11.2880691547301;Minghetti Rosadi
FI0651_600;43.768310025771;11.2934118755894;Aretina De Gasperi
FI0652_600;43.7681275542908;11.2956812322161;Aretina Monzani
FI0653_600;43.7677064999777;11.3000523273559;Aretina Varlungo
FI0654_600;43.7674605857616;11.3026503648029;Aretina Salandra
FI0655_600;43.7671073088118;11.305880976296;Aretina Bonomi
FI0656_600;43.76806911422;11.3126393387983;Rocca Tedalda Menabrea
FI0657_600;43.7684851897734;11.3161000232332;Rocca Tedalda Villa Favard
FI0659_600;43.7691767797643;11.3237194289519;Aretina Sant'Andrea
FI0660_600;43.7786217947145;11.2979580293637;Verga Tozzi
FI0661_600;43.7788988679305;11.2948524482954;Duse D'Annunzio
FI0662_600;43.7794058791853;11.2915726470111;Duse Lungo L'Affrico
FI0665_600;43.7680746630595;11.191324987465;Pisana Ponte A Greve
FI0666_600;43.7827680791908;11.2810309371339;Saffi
FI0667_600;43.7781977115916;11.2419741554016;Scala Porta Al Prato
FI0670_600;43.7864106749151;11.2259992057763;Tartini Puccini
FI0671_600;43.7875439875858;11.2203610864048;Boito Pergolesi
FI0672_600;43.7859864420128;11.225591980741;Manifattura Tabacchi
FI0673_600;43.7836470125628;11.2222787136898;Cascine Istituto Agrario
FI0674_600;43.7823605231851;11.2199164918673;Cascine Scuola Di Agraria
FI0675_600;43.7880847351232;11.2188561100274;Boito
FI0676_600;43.7876689721589;11.2207919374798;Pergolesi Tartini
FI0677_600;43.7872881096513;11.2225519323936;Tartini Manifattura
FI0678_600;43.7863671804351;11.2256900017521;Tartini Cascine
FI0679_600;43.781086137994;11.2186291999211;Cascine Piazzale Kennedy
FI0681_600;43.7833913528712;11.2222304035581;Cascine Visarno
FI0682_600;43.7857396299277;11.2255517499107;Cascine Paisiello
FI0684_600;43.7812047278699;11.279289196012;Sette Santi Dupre'
FI0685_600;43.7820486308112;11.2812148268811;San Gervasio Carnesecchi
FI0686_600;43.7831663945063;11.2843020058973;San Gervasio Antonelli
FI0687_600;43.782415360611;11.2907835914815;Sirtori
FI0688_600;43.784813468108;11.2939898550721;Salviatino
FI0689_600;43.7792237368954;11.2916759706918;Duse Arcolaio
FI0690_600;43.7786628994396;11.294945934971;Duse Verga
FI0691_600;43.7785024109327;11.2984501916806;Verga D'Orso
FI0692_600;43.7780997679628;11.3012321866937;Verga Gignoro
FI0693_600;43.778169010329;11.3018173179241;Verga C.T. Coverciano
FI0695_600;43.7712434208831;11.2985587531257;Gignoro Pasquali
FI0696_600;43.7757403721317;11.3008092722337;Manni D'Ancona
FI0697_600;43.7769656207484;11.2978632574857;Manni Gelli
FI0698_600;43.7779813033335;11.2954853010219;Manni D'Annunzio
FI0699_600;43.7735588890055;11.2823146030246;Campo D'Arrigo Torretta
FI0700_600;43.7761707487012;11.2797921665573;Campo D'Arrigo Puccioni
FI0701_600;43.7800650050887;11.2539175141242;Indipendenza Ridolfi
FI0702_600;43.7987246432361;11.2417956574211;Santo Stefano In Pane
FI0703_600;43.8001466942595;11.2404441847291;Madonnina Del Grappa
FI0704_600;43.8034126875124;11.2410185518826;Panche Michelazzi
FI0705_600;43.8075743951783;11.2388446630612;Caruso
FI0707_600;43.8032747300656;11.2409371880934;Panche Ragazzi Del '99
FI0708_600;43.8009621523576;11.2397226045912;Steccuto
FI0711_600;43.7745651022901;11.2812967335545;Campo D'Arrigo Rubieri
FI0712_600;43.7765742159128;11.2985222981106;Manni Martini
FI0713_600;43.7756286969977;11.3007661582156;Manni Gignoro
FI0714_600;43.77130377198;11.298467880464;Gignoro Mezzetta
FI0717_600;43.8040498816052;11.2788947003444;Ponte Alla Badia Roccettini
FI0755_600;43.7933579771328;11.1742038825068;Pistoiese 15
FI0757_600;43.8041855743736;11.2788625666884;Ponte Alla Badia Salviati
FI0758_600;43.7936728963817;11.1605330269176;Pistoiese 21
FI0759_600;43.7928729713071;11.1668772776842;Pistoiese 19
FI0761_600;43.7877438358236;11.2326558711256;Maragliano Busoni
FI0764_600;43.7928768471848;11.2219823156467;Regione Toscana
FI0771_600;43.7858835167407;11.2364357913976;Maragliano Fontana
FI0773_600;43.7515361418028;11.3051926929909;Sorgane
FI0774_600;43.754013539315;11.3057908918992;Rodolico
FI0775_600;43.7557202292927;11.3050956439105;Cimitero Del Pino
FI0777_600;43.7573347175593;11.2991455651866;Olanda Francia
FI0778_600;43.767487434507;11.2593711514683;Benci
FI0779_600;43.770004928351;11.261390199749;Verdi
FI0782_600;43.787706874271;11.2398332258039;Corsica Circondaria
FI0783_600;43.7909233302583;11.2381124498174;Massaio Ponte Di Mezzo
FI0784_600;43.792436341571;11.2364816279105;Ponte Di Mezzo Mariti
FI0785_600;43.7944000395393;11.2339027503755;Del Prete Terzolle
FI0786_600;43.7958279491224;11.2315555253135;Del Prete Caciolle
FI0788_600;43.804501075956;11.2288762209651;Panciatichi Fanfani
FI0790_600;43.80443781019;11.2286578685666;Panciatichi Perfetti Ricasoli
FI0791_600;43.7956753968493;11.2315295849533;Del Prete Maddalena
FI0792_600;43.794354138924;11.2337177045408;Del Prete Guidoni
FI0793_600;43.7916444614688;11.2369197222771;Ponte Di Mezzo Marignolli
FI0794_600;43.7908578554221;11.2384672704119;Massaio Corsica
FI0795_600;43.7875689032545;11.239830556878;Corsica Gordigiani
FI0796_600;43.7640043795459;11.2702050158147;Cellini Ferrucci
FI0797_600;43.7589530388573;11.2994839570306;Piazza Francia
FI0798_600;43.7571703431707;11.2990367264764;Olanda Europa
FI0799_600;43.755627102916;11.2978752082476;Danimarca
FI0800_600;43.7548370321691;11.3025307022604;Di Ripoli Spagna
FI0801_600;43.753595252946;11.3053261139144;Croce
FI0802_600;43.7872553101644;11.2625192440734;Bolognese Pellegrino
FI0803_600;43.7924911095927;11.2613683013241;Bolognese Fanciullacci
FI0804_600;43.7944973728512;11.261217154075;Bolognese Di Montughi
FI0805_600;43.7983845232601;11.262926928308;Bolognese La Pietra
FI0806_600;43.8014791153601;11.267484751603;Bolognese Villa Finaly
FI0807_600;43.8039475145947;11.2702447136695;Bolognese Il Cionfo
FI0808_600;43.8066131324654;11.2747404421362;Bolognese La Lastra
FI0809_600;43.8083379502554;11.2780958536772;Bolognese Nuova La Lastra
FI0810_600;43.8103531311015;11.281558873058;Bolognese Nuova Di Monterinaldi
FI0811_600;43.8128535797132;11.2837118284173;Bolognese Nuova Biondetti
FI0812_600;43.8166416202036;11.2803168950529;Bolognese Anffas
FI0813_600;43.8186396083683;11.2816631581472;Bolognese Km 7
FI0814_600;43.8202115447572;11.2829279880229;Bolognese Viuccia
FI0815_600;43.824069204411;11.2849696395085;Bolognese Km 8
FI0816_600;43.8259463632524;11.2863221919358;Bolognese Cimitero
FI0817_600;43.8317177802947;11.2874349912162;Bolognese Pian Di San Bartolo
FI0830_600;43.8317576356562;11.2870183115489;Pian Di San Bartolo
FI0841_600;43.83139035892;11.287599709198;Bolognese Di Basciano
FI0842_600;43.8258433789634;11.2860695387747;Bolognese Trespiano
FI0843_600;43.8239938833356;11.2849092502719;Bolognese Ss65
FI0844_600;43.8203478963553;11.2828629290449;Bolognese Santa Lucia
FI0845_600;43.8184806169346;11.2814643659971;Bolognese Dei Massoni
FI0846_600;43.816317050312;11.2800235279298;Bolognese Bivio
FI0847_600;43.813710169335;11.2766573897872;Bolognese Vecchia Concezione
FI0848_600;43.8112136019919;11.2743028077813;Bolognese Vecchia Spedaluzzo
FI0849_600;43.808480519989;11.2752340483554;Bolognese Vecchia La Lastra
FI0850_600;43.8065659549936;11.2743967703;La Lastra
FI0851_600;43.8038472749133;11.2696255584496;Bolognese Di Careggi
FI0852_600;43.8018154426449;11.2676637433781;Bolognese Poggiolino
FI0853_600;43.7989592274185;11.2636851331234;Bolognese San Marco Vecchio
FI0854_600;43.793551147081;11.261260694792;Bolognese Trieste
FI0855_600;43.792358463251;11.2612467745755;Bolognese Villa Triste
FI0856_600;43.7867428707662;11.262344557034;Bolognese Ponte Rosso
FI0857_600;43.7850002507136;11.2620488937041;Ponte Rosso
FI0861_600;43.7703078379022;11.2081423936301;Baccio Da Montelupo 01
FI0862_600;43.7698230577304;11.2043397603397;Baccio Da Montelupo 03
FI0863_600;43.7695054828354;11.2018991295212;Baccio Da Montelupo 05
FI0864_600;43.7692686290592;11.1982557045593;Baccio Da Montelupo 07
FI0865_600;43.7692495883919;11.1955471291985;Baccio Da Montelupo 09
FI0866_600;43.7691370910454;11.1927320178101;Ponte A Greve 01
FI0868_600;43.7653393897781;11.1839433657433;Pisana Rialdoli
